commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
6de51fc650432a359b0de3cd511f51a9c25cb0c4,1362584289,0,,2,0,1,1,1,0,TRUE,1,161603,7,4,FALSE,2,3438246,3,4,0,2326,2326,0,2068,2068,0,2063,2063,0.000244858,0.505386876,0.505386876
6de57369ea4cd70dcc2c0de4aed9dcdc71752d96,1394136378,,,45,0,4,4,1,0.929005677,TRUE,2,727674,59,5,FALSE,7,1097590.75,18,2,290,1504,1592,268,1290,1357,223,696,740,0.246424642,0.766776678,0.815181518
6de6cfebd4398c9912eb1683c91226d5d27cf7e4,1363088882,,,3,2,1,1,1,0,TRUE,2,865089,12,8,FALSE,7,2469197,7,5,486,339,644,483,326,628,373,185,395,0.912195122,0.453658537,0.965853659
6de6da879c37f0a5983f4c72692db84c3dd10b22,1305142891,,,0,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6dead0b1706f3b2279504437aca63a3291dc2347,1311782772,,,0,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6debe20395d6ab476bfd2a237df8c2b08050e0e6,1293481176,,,18,51,5,3,1,0.877140575,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ded00b0347c6ac6a4fea283dc7f14158fda579a,1351802147,1,,318,331,5,2,1,0.826142372,TRUE,6,94878,31,9,FALSE,78,174718.4,384,2,48,1303,1333,48,1282,1312,45,1105,1132,0.016191482,0.389299542,0.398803238
6def27b434a53aa8c1aca62640a6c072cc21209e,1394708338,,1,29,51,2,2,1,0.168660931,TRUE,6,4253923,71,27,FALSE,43,77422,128,6,415,5037,5037,395,3807,3807,407,4024,4024,0.053769109,0.530442804,0.530442804
6df1b872cbfd8646614a52979904ca50a76c59c0,1381950443,,,11,17,2,2,1,0.985228136,TRUE,7,4897616,44,13,FALSE,36,91251,146,3,3,2405,2408,3,1847,1850,3,2165,2168,0.000629921,0.341102362,0.341574803
6df28545ff66db0d75a75dd6ecfc07d655c3c1bf,1356014348,,,38,37,2,2,1,0.998845536,TRUE,1,92527,6,2,FALSE,22,1653063,49,2,34,232,263,27,223,247,2,203,203,0.010067114,0.684563758,0.684563758
6df8d6827d48572ba4cc7cf13fd69286f0dcafe1,1293141644,,,2,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6dfa95e390abd490b8e80cf98f2e4b11b8e46e4e,1382994874,,,2,1,1,1,1,0,TRUE,1,2410476,12,6,FALSE,32,369456,78,6,0,2458,2458,0,2175,2175,0,2307,2307,0.000154847,0.357386188,0.357386188
6dfb3ede190cb013f747617e75218953330c54ca,1385106011,,1,1,1,1,1,1,0,TRUE,2,251286,11,7,FALSE,3,1084,7,4,11,694,698,11,663,667,6,656,656,0.005942275,0.557724958,0.557724958
6dfdcc8f5c19fcfd5321fd3b624b73a32f705394,1306420035,0,,0,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e047e0b87d2caffe9d60c305f7ba4dcb17d8167,1376472192,,,10,1,2,2,1,0.684038436,TRUE,3,1648447,18,7,FALSE,15,2163590,19,3,95,806,882,88,800,869,91,775,847,0.016280304,0.137320828,0.150061936
6e0665415a65bc800b4c6f2778d66e944cbbe81e,1294440971,,,0,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e08e477a9cb46b1d371c2c9812e5ce9f4cf69be,1408052360,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e09de35541be67c8477a360e701bf15164886db,1296672637,,,4,16,2,1,1,1,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e0f9c1b9f5ebd0d1eb44b9d42961e3cc22fe1e6,1363875489,1,,66,1,4,4,1,0.807981794,TRUE,10,-4430636,63,28,FALSE,32,687117,95,2,11,676,679,11,676,679,11,609,612,0.013937282,0.708478513,0.711962834
6e0fe0d799ec5b5c2279750b8fba1bb1527ede3c,1301017938,,,152,49,3,2,1,0.838416522,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e134c9df2ec05ebce9f62c6d85988ece18620ad,1343854083,,,93,49,10,3,1,0.869577711,TRUE,3,243372,15,4,FALSE,60,15599,266,2,295,972,1113,295,972,1113,263,926,1046,0.125237192,0.439753321,0.496679317
6e14007c09a465374d1b50cd00549c1be6dc536c,1314285111,,,0,6,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e15d787fffcef8c4299fbaf1d5c715af1a34fa2,1404163286,,,37,35,2,2,1,0.83255824,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e1fd7b9b51498af5f688a41d6636ff90b9a56f5,1411661243,,1,109,14,2,2,1,0.872161788,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e2032d79b87c70d384d5a12db71169db6e154b1,1400267247,,,66,22,2,2,1,0.945660305,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e2515f4db3b6b9913e252cd52237574002637f2,1345844823,,,1,1,1,1,1,0,TRUE,1,8634,6,2,FALSE,7,4927660,6,2,109,1625,1671,109,1624,1670,104,1402,1445,0.04496788,0.600856531,0.619271949
6e269b1e0b9c768b0977be140c48cc5229564177,1299669144,,,42,0,2,2,1,0.973668065,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e271a42258b439e8fed55c922792b632e062b63,1306247246,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e287c0f2bb7d4994d50f1763f412277e4dac6f7,1382467073,,1,147,157,15,4,1,0.357036224,TRUE,7,6042563,41,17,FALSE,90,115281,308,8,38,1014,1046,38,985,1017,2,730,730,0.002692998,0.656193896,0.656193896
6e29b0bd6d3be1af051a5e6615b286dcc60457fb,1335208311,,,41,14,2,2,1,0.756833632,TRUE,4,785347,18,7,FALSE,7,1725685,10,2,70,642,685,70,641,684,64,147,185,0.248091603,0.564885496,0.709923664
6e2ebfa1dc29e50f74f1b337d1b5349bc3c78cdc,1308852971,,,1,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e2f3ecf1e2c53a44d9be4f944e48261d9e7aa4c,1388187382,0,,270,93,9,7,1,0.885764987,TRUE,19,1745365,303,34,FALSE,13,404147.3333,63,3,558,762,1132,450,704,979,207,262,369,0.316590563,0.400304414,0.563165906
6e2f79f5452b0a470d5001e9a0428fe90f987ac8,1308145242,,,7,4,3,1,1,0.971306738,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e2fce563ab250d4bfe000dd2a2dbc00f094141b,1401878413,,,20,12,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e30bbc126a1ad4eb87e735c812832f4fcc0054e,1380847693,,1,9,5,2,2,1,0.591672779,TRUE,3,591041,19,10,FALSE,13,1270636,19,5,2284,4066,4459,1975,3472,3807,2143,3010,3367,0.345583495,0.485332044,0.542875564
6e313e957d2fd7e02bc3abe59f6a3c6cd37f23a2,1384919709,,,184,16,2,2,2,0.468995594,TRUE,4,432288,18,5,FALSE,9,5309655,10,2,208,442,592,206,316,465,208,433,583,0.268292683,0.557124519,0.749679076
6e35185396f8e7d7a69e587ffd25ceb5ae07260c,1411054613,1,,8,18,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e35b5785d12513dc0076145f4de5e1f98034250,1327809149,,,38,0,2,2,1,0.629249224,TRUE,2,332866,9,3,FALSE,12,454929,17,2,89,317,387,89,317,387,61,247,298,0.093373494,0.373493976,0.450301205
6e36efa195ff9bed3af182fe2b88de92f4861ba7,1409247546,,,10,10,10,5,1,1,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e37cf42d758b5040442d9c296b21955d10a7327,1292327309,,,82,36,8,2,1,0.882553805,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e38dcb70ebdf7eae955402908c62f0ae048ccf6,1323106113,,,163,46,12,7,1,0.887855074,TRUE,5,-49334730,12,7,FALSE,4,415250,8,2,9,43,45,9,43,45,5,19,20,0.272727273,0.909090909,0.954545455
6e3955e4cf2eaacd11adbc8df68e9d5d5e081f8f,1382386271,,,6,6,2,1,1,0.918295834,TRUE,2,227404,15,4,FALSE,8,180416,22,4,31,751,754,31,733,736,31,710,713,0.028776978,0.639388489,0.642086331
6e3c492ae878335ea7ef7e00cc9e9abc55b0a0b4,1311279824,,,4,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e3d657c5733154bbf818bb5318fa5da2deb0122,1314197153,,,0,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e3fcd5e3f166a9d0e61dcb2549ea1f331aec956,1358543460,,,74,4,4,4,1,0.702025569,TRUE,3,350239,24,14,FALSE,95,466651.25,494,5,81,1723,1754,81,1599,1630,77,1502,1529,0.021546961,0.41519337,0.422651934
6e4539f397bfc5dbf9ec88ddc3968621815d576b,1343630208,,,14,40,7,5,1,0.547083497,TRUE,2,113152,12,6,FALSE,50,819745.5714,168,3,778,1117,1648,777,1116,1646,466,814,1190,0.227582846,0.397173489,0.580409357
6e455cd97f04bf26bbe022be17c57e089cf502f4,1385734879,,,26,5,3,3,1,0.609179878,TRUE,1,11730,7,2,FALSE,149,67760,470,1,258,1858,2060,194,1557,1705,120,1761,1832,0.017949859,0.261385551,0.271918113
6e46769594c856647b0f9ab0dddbe6dd9c9163a1,1397388303,,,11,13,2,2,1,0.994984828,TRUE,2,794212,33,5,FALSE,9,795859,13,4,8,1377,1378,8,1189,1190,8,890,891,0.007922535,0.784330986,0.785211268
6e480708eed4b32a0748cbca46c3d8b439d151db,1337886217,,,0,2,1,1,1,0,TRUE,1,542805,5,3,FALSE,4,18442,9,2,83,191,262,83,191,262,6,7,13,0.098591549,0.112676056,0.197183099
6e49a627198f709a8f3a96cea82900c8611fbd8e,1369917448,,,2,2,1,1,1,0,TRUE,1,285244,14,4,FALSE,74,794341,177,4,1,1714,1715,1,1603,1604,1,1583,1584,0.000425894,0.337308348,0.337521295
6e4c9d03371d190174ab3cc072e3c751ea925d16,1373720799,0,,9,12,1,1,1,0,TRUE,1,327608,6,2,FALSE,136,147484,659,2,924,2523,3365,890,2142,2951,171,2285,2384,0.03269962,0.43460076,0.453422053
6e51ae3dab2ec752c18d62baa153a747ac9da2d3,1288984012,,,4,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e555802bbfa21c9e138211d4ba26cf6fb86feff,1294132738,,,271,4,4,3,2,0.360049191,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e55c1f507c01a2dcdffe3b45545fb8f1d8eb4a5,1408507508,,,13,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e5c59bb8c5b633344a407d5238f8b36ab24a397,1365987491,,,175,16,13,3,1,0.692003375,TRUE,3,934314,18,8,FALSE,98,820120.6154,440,6,1003,1850,2481,969,1724,2324,928,1696,2266,0.213661454,0.390294388,0.521389144
6e5ef61f8f752fad4c2209b5ebc477f47693506e,1344953262,,,0,62,29,15,1,0.920898041,TRUE,1,139570,6,3,FALSE,13,288252.7586,34,2,4,125,127,4,125,127,3,71,72,0.048780488,0.87804878,0.890243902
6e5f2d88e630540b0ab121cd9949289d2fc0cd67,1316991115,0,,385,63,6,2,1,0.784505501,TRUE,4,1227935,34,7,FALSE,2,104070.5,2,2,4,51,53,4,50,52,2,20,20,0.103448276,0.724137931,0.724137931
6e5f6041a38ddb0b2643dff66d264f3594f1a875,1394651115,1,1,45,24,2,2,1,0.886540893,TRUE,11,4413171,133,41,FALSE,39,71562,64,3,720,1936,2567,614,1695,2222,212,1851,1978,0.028089147,0.244230516,0.260978505
6e60538095c98854f45dc8fbef244d18f4ad479f,1311790547,0,,57,13,5,2,2,0.915844729,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e6288d6d42bc17508b5df9781c7f04104f34fb2,1301600258,,,7,4,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e632e9ef2907f0b00d3026379af03abe5024bc7,1300450477,,,9,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e64700db02ca9dcafff345acd1dfa69720bc920,1393662421,,,4,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e66148807e54824ef7a9079141b42593244a245,1407914613,,,72,202,5,5,1,0.545755252,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e6b4ad411cae3918cd2b54152c52fe3932dd723,1386164181,1,,220,136,10,7,1,0.707892863,TRUE,13,1129453,69,15,FALSE,240,60093.7,1309,2,1530,772,2185,1344,607,1838,682,705,1282,0.100767188,0.104160519,0.189288876
6e6ef5589e8898f898b0d986db90e1e2356e889f,1330392021,,,3,1,2,2,1,0,TRUE,2,64566,6,3,FALSE,36,150673.5,62,2,39,666,687,39,665,686,38,557,577,0.041009464,0.586750789,0.607781283
6e7364cb00fd33e82d87aa2006be1b512ae35cc2,1295922664,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e73cd32a05c3edd09891d849ad1e9166698b226,1363225726,,,0,1,1,1,1,0,TRUE,3,-9456779,25,12,FALSE,21,1513712,44,9,529,1198,1223,514,1098,1118,486,787,808,0.581839904,0.941457587,0.966547192
6e75e608cc7260317f014e57ba070b152f83d0e7,1310517963,,,185,4,2,2,1,0.361365804,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e768363450774cfee90e41aa5c40af780d3e04a,1369862779,,,42,0,2,2,1,0.958711883,TRUE,5,2929215,31,13,FALSE,17,90294,38,5,77,2901,2912,77,2547,2558,73,2674,2682,0.015778252,0.570362473,0.57206823
6e77201cbab22d0c4b383b245d5957946a229e4c,1278430533,,,4,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e791e8b773565b62c4b8ba35cec455cb8c13ac8,1312500655,,,45,22,3,3,1,0.865687629,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e7b0387e417e4ef36b8ce1e0b7a7db32732838d,1320851919,,,14,0,2,2,1,0.371232327,TRUE,2,3644962,13,10,FALSE,11,266856.5,13,6,59,159,159,59,159,159,39,114,114,0.212765957,0.611702128,0.611702128
6e7e3870a4ca047185ba5e3320d63afaa08357b8,1326437432,,,26,16,5,3,1,0.892671031,TRUE,3,302005,12,5,FALSE,13,30162,21,2,324,262,490,323,262,489,233,204,371,0.447418738,0.391969407,0.711281071
6e7ecda16636117fba7b33445f16ea74224b97ca,1372505893,,,239,423,39,25,2,0.779162653,TRUE,6,6021155,31,8,FALSE,65,781812.7692,190,1,37,147,182,37,147,182,18,142,158,0.02154195,0.162131519,0.180272109
6e7f629211fd22dfc3abb2feb13567fdeea49ef6,1375191194,,,406,373,8,3,1,0.558429451,TRUE,4,699794,30,14,FALSE,34,372773.5,66,4,253,1649,1777,253,1544,1672,250,1558,1686,0.046122749,0.28647556,0.309996325
6e83d7869b2492c56ac540a5702314a504b75064,1339177376,,,31,31,2,2,1,0.205592508,TRUE,1,183774,8,2,FALSE,50,104214,174,2,243,678,801,243,678,801,208,640,738,0.126360339,0.387545345,0.446795647
6e8737c3aa52889394e843272f3a7e5a3a5935c1,1370874953,,,107,20,2,2,1,0.967146316,TRUE,4,2441665,29,10,FALSE,140,184622,763,3,5,1890,1891,5,1550,1551,5,1772,1773,0.001248439,0.368913858,0.369121931
6e881239c9b8a1fb209868addf1a2b83042f2128,1297276240,,,146,37,3,2,1,0.752060077,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6e8a094c48dc77fdfe68c72c7a09b7819710d4b6,1383548532,1,1,73,16,6,6,1,0.852043477,TRUE,11,2781143,75,44,FALSE,112,297395,356,3,68,1907,1959,68,1426,1478,51,1693,1728,0.007986484,0.260175088,0.265550607
6e92a67fc3e6dcd587e3fd225b7142bc74116e52,1353026518,,,54,209,206,49,2,0.98767105,TRUE,3,307159,23,11,FALSE,223,11693.04854,2074,3,700,1817,2179,663,1757,2094,575,1727,1993,0.185806452,0.557419355,0.643225806
6e93fefade26ddb6282e423af51f806a08efc8b0,1369327371,,,88,5,4,2,1,0.758983407,TRUE,12,1732235,73,28,FALSE,64,1481173.5,243,4,61,1968,1998,56,1626,1653,56,1727,1753,0.012265978,0.371852808,0.377447816
6e969449c4652395f44f6d9ea59cc10d5149e0de,1384184731,,,13,43,3,3,1,0.829010755,TRUE,3,192958,22,11,FALSE,143,1437250.333,567,3,25,2479,2499,24,1911,1931,25,2235,2255,0.003959793,0.340542187,0.343588182
6e9a2f42616859963034bab6c21c793f05a5ba8d,1361861262,,,1,0,1,1,1,0,TRUE,1,64245,9,3,FALSE,91,54490,324,3,834,2180,2653,811,1948,2407,761,2057,2477,0.190642982,0.514886165,0.619964974
6e9a95fe81c389c672b5150d64749b274975f7bc,1300456565,,,28,28,17,9,1,0.863542147,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ea134ad789e39e27a6a03a4cfaf8e67e1de02c6,1297198057,,,0,23,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ea308295a158b4700f4081913f66596fc769b36,1357932623,,,4,2,1,1,1,0,TRUE,1,37383,10,6,FALSE,9,5554,36,2,702,846,1349,694,845,1340,635,811,1251,0.180784537,0.230812962,0.355884025
6ea699bb8431a63f53c4ad7425916d491d7d6517,1364847852,,,12,0,1,1,1,0,TRUE,3,188782,17,6,FALSE,19,547757,74,2,35,195,204,35,195,204,32,166,173,0.043363995,0.219448095,0.228646518
6ea6f06bbcf7cc83a0baf318442fca5f6cd7283e,1405546463,,,10,7,2,1,1,0.977417818,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ea7df2cbcdca6c9be0c44d2436e24549c499297,1369168399,,,74,12,2,2,1,0.159350063,TRUE,3,162762,23,8,FALSE,13,164113.5,22,2,23,1395,1402,23,1341,1348,20,1300,1304,0.004545455,0.281601732,0.282467532
6eaa8e7c31195bd8e2894e5b7ee26e3953692d6c,1409247549,,,17,11,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6eac65a8e13d3040c0c6561709f59b3d9bab5435,1351153968,,,37,4,3,3,1,0.584889544,TRUE,6,2325022,21,12,FALSE,78,1882047.333,392,6,1307,825,1765,1297,806,1738,1217,675,1562,0.440665702,0.244573082,0.565484805
6eacc130af49ced7a1e5ce511c7096dd7563b4b2,1303326504,,,2,2,2,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6eaf42a11244fba096600e50ad927c6f34c09956,1362657986,,,53,0,1,1,1,0,TRUE,6,4006594,42,15,FALSE,7,5219289,12,4,4,798,801,4,692,695,1,110,110,0.002770083,0.153739612,0.153739612
6eb28b5748a829d058fd35888f03f2ee1f26f5b5,1314995479,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6eb54489fb4f82285bd6e29efca09333eee93516,1350916713,0,,19,0,2,2,1,0.831474388,TRUE,1,2435253,20,8,FALSE,31,1967524.5,101,6,949,1207,1207,895,1151,1151,429,446,446,0.757042254,0.786971831,0.786971831
6eba59be8ef6ea47e1d9657fed72fafbc7c9d6ef,1281649292,,,19,10,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ebc0ac3248b6ec7f1a221b4dae5f326406ab614,1319708814,,,24,3,1,1,1,0,TRUE,1,1740075,7,2,FALSE,2,60393,2,4,42,101,104,42,101,104,26,82,84,0.216,0.664,0.68
6ebd04c9c971e3be63cb3d6122bbca7c95004085,1311187436,,,1,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ebd60377382a23d37eea9e65df38f0f581252fa,1277349116,,,7,8,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ebe7fd5f0c3fbe9b409f643237be837c5266dea,1348093640,,,9,9,1,1,1,0,TRUE,2,26822,9,4,FALSE,6,7176477,7,2,1286,1285,1389,1285,1284,1388,1204,1192,1286,0.471255377,0.466562378,0.503324208
6ec0ac30c760328aa52474ad77d0ace40550e3d3,1333102821,,,1,1,1,1,1,0,TRUE,3,221196,12,9,FALSE,7,3859999,8,3,497,526,526,497,526,526,488,509,509,0.392455859,0.409309791,0.409309791
6ed3724880c99bc8714c52464aa629526b31e145,1284577277,,,10,5,2,1,1,0.566509507,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ed3990d6aa8450e9b246d0e02724cf133b9059c,1373011196,1,,54,0,1,1,1,0,TRUE,1,910606,9,5,FALSE,5,1593731,6,5,0,317,317,0,317,317,0,286,286,0.001490313,0.427719821,0.427719821
6ed57972093835f449ad645b3783bbb8b3c4245e,1412368863,,1,24,4,8,8,1,0.995076045,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ed6be8435284daf39ef1b8323e213c7885852c6,1387473580,,,4,7,1,1,1,0,TRUE,4,1791645,26,10,FALSE,136,4417,557,3,978,1458,2110,885,1166,1736,959,1428,2061,0.138989431,0.206891559,0.298537715
6ed93f6116ed092e64ceef9a255b46167099bfc3,1296431117,,,3,1,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6eda819ca12f7f58e41fe9496f1ec1f2f471f6b5,1381896193,,,5,1,2,2,1,1,TRUE,1,677390,8,4,FALSE,23,3238004,57,4,100,3389,3429,100,2660,2700,100,3095,3135,0.015935626,0.488482171,0.49479331
6edd5ef387783c13a66a61717d73542d0769d618,1304977996,,,5,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ee525dd7df17b7da7361d9d8e9573983fdae873,1374810146,,,93,0,4,2,1,0.533271209,TRUE,16,2432559,50,10,FALSE,16,2940.5,27,3,237,1482,1631,237,1357,1506,234,1395,1542,0.043518519,0.258518519,0.285740741
6ee68137c5ea9af99c1db4e2a2ce555f43a9e3e1,1381473321,,1,6,2,1,1,1,0,TRUE,12,16110506,63,18,FALSE,22,216439,47,6,66,2772,2791,66,2538,2557,63,1667,1683,0.010191083,0.265605096,0.268152866
6ee7901df927a1e94d0e63950b46c85e5b8cd732,1392965446,,,8,51,16,3,1,0.943624574,TRUE,6,5448320,50,11,FALSE,53,221408.625,135,4,19,911,925,19,830,844,7,877,879,0.005502063,0.603851444,0.60522696
6ee8a083f01efa183d4611566ef77d3e530df96a,1331078913,,,21,16,2,2,2,0.303374836,TRUE,3,8697,10,5,FALSE,29,625473,55,2,365,99,424,365,99,424,362,88,410,0.335180055,0.082179132,0.379501385
6ee9880cade60d474ad098b80d78cdbf8032a327,1357353101,1,,109,74,9,5,1,0.934063355,TRUE,4,1910743,18,7,FALSE,128,145037.7778,535,2,1447,1587,2661,1399,1463,2502,1351,1330,2321,0.396480938,0.390322581,0.680938416
6ee9c2f2b9a7b359336cfad0c5c6b4e1ef78a0da,1304567584,,,0,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6ee9fa429c97aee1507a0a4d21d885845fa0b85e,1400104712,,,14,12,2,1,1,0.51594693,TRUE,9,494889,52,9,FALSE,99,243,285,1,1866,1215,3056,892,1214,2082,1749,1207,2931,0.219215834,0.151321558,0.367280471
6eeba442326eca05754d33c4a3fcd21623d3c11b,1343933189,,,170,37,3,1,1,0.759877866,TRUE,1,17375,6,2,FALSE,1,1646024,1,2,737,879,1437,737,877,1435,138,306,364,0.323255814,0.713953488,0.848837209
6eec18975dec823eec513f451492f1befb2e60d0,1368442010,,,29,0,2,2,1,0.479832024,TRUE,3,972754,24,10,FALSE,32,67829.5,76,3,102,1412,1465,102,1367,1420,102,1306,1359,0.022822956,0.2896078,0.301351651
6ef28110c0c2b11ec63266e4d22a1b7c75cf7f5f,1379927019,0,,69,16,4,4,1,0.961447331,TRUE,2,3677028,21,13,FALSE,9,1172923.5,19,2,12,1012,1017,11,908,913,9,314,317,0.026954178,0.849056604,0.857142857
6ef820410a35cc21f6e7b877335c8a074fda51bf,1375350386,2,,529,3,6,3,1,0.742780661,TRUE,37,5442371,155,66,FALSE,132,463845,379,5,13,1935,1940,12,1705,1709,13,1806,1811,0.002560351,0.330468178,0.33138259
6ef9262a6aa39b2da8023067386b832a35ecc45c,1379664613,0,,63,19,10,9,1,0.969194816,TRUE,8,17384663,67,35,FALSE,168,36600.7,880,10,25,3710,3713,25,3069,3072,21,2488,2488,0.003615448,0.40903862,0.40903862
6efb006beb657af93832753833a8820c411e8f88,1327423276,,,5,27,4,3,1,0.807495887,TRUE,1,1158,4,2,FALSE,17,172424.5,31,2,222,247,389,222,247,389,159,221,310,0.256410256,0.355769231,0.498397436
6efd9dc30870008750c9754de4672d3eea656cce,1301346954,,,10,25,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6efeab60d93688be2663ec68d5f65911819713d4,1310383078,,,8,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f01194e9c30afc2656cef9b15fea5ae688e93d7,1367192447,,,86,79,13,10,1,0.902066194,TRUE,5,-5299446,34,13,FALSE,47,429988.2308,248,3,299,728,840,283,727,823,280,657,756,0.306768559,0.718340611,0.826419214
6f076c946f3a6963e5e243bc9381f1a764606dda,1341949072,,,5,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f0bebe2ee63f986376295a03f7c0fde16fa90b6,1296008185,,,2,2,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f0ef4240fc42f3bf4e7b59cd83997edddb3c985,1324317817,,,307,0,3,3,1,0.640241466,TRUE,10,1306622,37,17,FALSE,5,86747.33333,7,2,5,199,203,5,199,203,5,141,145,0.015228426,0.360406091,0.370558376
6f0fecbed3a72ce052662a6bc6441d6aac6b9d1f,1343255277,,,1,2,1,1,1,0,TRUE,1,1496,5,2,FALSE,46,7006,200,2,716,906,1356,716,905,1355,555,861,1162,0.279116466,0.432730924,0.583835341
6f1eb773befe81a22bb9e2d4da87cd1da598f96e,1330441724,,,1,1,1,1,1,0,TRUE,1,1128,3,2,FALSE,5,304750,5,2,66,366,407,65,366,406,61,332,370,0.064583333,0.346875,0.386458333
6f2010ca086a1c770017643f631322d4734facd8,1347998633,,,13,5,1,1,1,0,TRUE,1,31717,10,3,FALSE,59,73280,151,3,729,1232,1819,727,1231,1817,692,1159,1715,0.272834646,0.456692913,0.675590551
6f22642e792e9c861c23266672f8d939cd9dd060,1306889673,,,18,10,3,2,1,0.797374811,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f24ca2496e37f3f75496c0e4191e71e55fd7b5d,1403891853,1,1,6,4,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f26c4fcdc9c36ae6a9696e920e01199cb83ddfd,1291846212,,,275,5,3,3,3,0.190148753,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f274d0a5818633b072e432ba7182650f0d30001,1301491701,,,3,0,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f2b1899610d58c401a64776f936fbd300b662bd,1360577832,,,0,28,1,1,1,0,TRUE,2,-12382735,17,8,FALSE,11,356803,21,4,2,777,777,2,777,777,2,591,591,0.004249292,0.838526912,0.838526912
6f30cff7374e91c2920759e13971c0149d96d821,1297191269,,,17,11,2,1,1,0.940285959,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
6f3610042452cc1cb6b1e0c204a127c0c48794f0,1314066322,,,1,3,1,1,1,0,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,
